Customer ID,Age,Item Purchased,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases,Gender_Female,Category_Accessories,Category_Clothing,Category_Footwear,Category_Outerwear,Item Purchased_encoded,Location_encoded,Size_encoded,Color_encoded,Season_encoded,Subscription Status_encoded,Payment Method_encoded,Shipping Type_encoded,Discount Applied_encoded,Frequency of Purchases_encoded
631,0.4423076923076924,Jewelry,0.925,Mississippi,S,Silver,Fall,0.72,Yes,2-Day Shipping,Yes,Yes,0.6530612244897959,Debit Card,Annually,0,1,0,0,0,12,23,2,19,0,1,3,0,1,0
632,0.7115384615384616,Boots,0.6000000000000001,Washington,S,Violet,Summer,0.6399999999999999,Yes,Store Pickup,Yes,Yes,0.5306122448979591,Cash,Fortnightly,0,0,0,1,0,3,46,2,22,2,1,1,5,1,3
633,0.326923076923077,Backpack,0.38750000000000007,Wyoming,M,Red,Winter,0.56,Yes,Next Day Air,Yes,Yes,0.36734693877551017,Venmo,Fortnightly,0,1,0,0,0,0,49,1,18,3,1,5,3,1,3
634,0.9230769230769232,Sandals,0.16250000000000003,Minnesota,M,Orange,Spring,0.15999999999999992,Yes,Express,Yes,Yes,1.0,Debit Card,Quarterly,0,0,0,1,0,14,22,1,14,1,1,3,1,1,5
635,0.34615384615384615,Sneakers,0.5,Ohio,M,Teal,Summer,0.56,Yes,Standard,Yes,Yes,0.9183673469387754,PayPal,Weekly,0,0,0,1,0,20,34,1,20,2,1,4,4,1,6
636,0.17307692307692313,Hoodie,0.48750000000000004,South Carolina,M,Brown,Fall,0.72,Yes,2-Day Shipping,Yes,Yes,0.5510204081632653,Cash,Quarterly,0,0,1,0,0,9,39,1,3,0,1,1,0,1,5
637,0.4423076923076924,Handbag,0.125,Wisconsin,M,Indigo,Summer,0.11999999999999988,Yes,Store Pickup,Yes,Yes,0.26530612244897955,Bank Transfer,Every 3 Months,0,1,0,0,0,7,48,1,9,2,1,0,5,1,2
638,0.05769230769230771,Sweater,0.0,Tennessee,M,Cyan,Winter,0.3600000000000001,Yes,2-Day Shipping,Yes,Yes,0.9183673469387754,Cash,Fortnightly,0,0,1,0,0,23,41,1,5,3,1,1,0,1,3
639,0.6730769230769232,Sandals,0.0,Maryland,S,Blue,Summer,0.08000000000000007,Yes,Express,Yes,Yes,0.8163265306122448,PayPal,Monthly,0,0,0,1,0,14,19,2,2,2,1,4,1,1,4
640,0.6923076923076924,Dress,0.050000000000000044,Mississippi,L,Olive,Spring,0.6000000000000001,Yes,2-Day Shipping,Yes,Yes,1.0,Credit Card,Annually,0,0,1,0,0,5,23,0,13,1,1,2,0,1,0
641,0.6730769230769232,Skirt,0.8500000000000001,Minnesota,M,Gray,Summer,0.7600000000000002,Yes,Store Pickup,Yes,Yes,0.5510204081632653,Debit Card,Fortnightly,0,0,1,0,0,19,22,1,7,2,1,3,5,1,3
642,0.5576923076923077,Blouse,0.7250000000000001,Alaska,M,Red,Winter,0.56,Yes,2-Day Shipping,Yes,Yes,0.44897959183673464,Credit Card,Every 3 Months,0,0,1,0,0,2,1,1,18,3,1,2,0,1,2
643,0.8846153846153847,Skirt,0.0625,Arkansas,L,Red,Spring,0.11999999999999988,Yes,2-Day Shipping,Yes,Yes,0.26530612244897955,Debit Card,Bi-Weekly,0,0,1,0,0,19,3,0,18,1,1,3,0,1,1
644,0.0,Sweater,0.4625,Oregon,XL,Green,Winter,0.28000000000000025,Yes,Next Day Air,Yes,Yes,0.18367346938775508,Bank Transfer,Every 3 Months,0,0,1,0,0,23,36,3,8,3,1,0,3,1,2
645,0.9615384615384616,Backpack,0.9125000000000001,Louisiana,S,Blue,Summer,0.72,Yes,Next Day Air,Yes,Yes,0.7346938775510203,Cash,Weekly,0,1,0,0,0,0,17,2,2,2,1,1,3,1,6
646,0.8461538461538461,Hoodie,0.275,Oklahoma,S,Purple,Summer,0.6800000000000002,Yes,Express,Yes,Yes,0.28571428571428564,Venmo,Bi-Weekly,0,0,1,0,0,9,35,2,17,2,1,5,1,1,1
647,0.6346153846153847,Boots,0.42500000000000004,Indiana,XL,Pink,Spring,0.9600000000000002,Yes,Standard,Yes,Yes,0.36734693877551017,Venmo,Bi-Weekly,0,0,0,1,0,3,13,3,16,1,1,5,4,1,1
648,0.6923076923076924,Blouse,0.625,Mississippi,XL,Charcoal,Summer,0.4800000000000002,Yes,Express,Yes,Yes,0.44897959183673464,Credit Card,Fortnightly,0,0,1,0,0,2,23,3,4,2,1,2,1,1,3
649,0.07692307692307698,Hoodie,0.1375,Michigan,M,Brown,Winter,0.6399999999999999,Yes,Store Pickup,Yes,Yes,0.693877551020408,Credit Card,Weekly,0,0,1,0,0,9,21,1,3,3,1,2,5,1,6
650,0.6730769230769232,Pants,0.9125000000000001,Delaware,L,Orange,Spring,0.6800000000000002,Yes,Store Pickup,Yes,Yes,0.6530612244897959,PayPal,Every 3 Months,0,0,1,0,0,13,7,0,14,1,1,4,5,1,2
651,0.3076923076923077,Gloves,0.25,Florida,M,Magenta,Spring,0.56,Yes,Next Day Air,Yes,Yes,0.22448979591836735,Bank Transfer,Annually,0,1,0,0,0,6,8,1,11,1,1,0,3,1,0
652,0.2692307692307693,Hat,0.15000000000000002,Arkansas,L,Yellow,Summer,0.15999999999999992,Yes,Next Day Air,Yes,Yes,0.8163265306122448,Venmo,Fortnightly,0,1,0,0,0,8,3,0,24,2,1,5,3,1,3
653,0.8846153846153847,Sunglasses,0.08750000000000002,Minnesota,M,Beige,Winter,0.2400000000000002,Yes,Free Shipping,Yes,Yes,0.5306122448979591,Venmo,Weekly,0,1,0,0,0,22,22,1,0,3,1,5,2,1,6
654,0.03846153846153849,Scarf,0.6000000000000001,North Dakota,M,Olive,Winter,0.44000000000000017,Yes,2-Day Shipping,Yes,Yes,0.8979591836734693,Cash,Fortnightly,0,1,0,0,0,15,33,1,13,3,1,1,0,1,3
655,0.11538461538461542,Handbag,0.48750000000000004,California,L,Gray,Summer,0.7600000000000002,Yes,2-Day Shipping,Yes,Yes,0.44897959183673464,Venmo,Annually,0,1,0,0,0,7,4,0,7,2,1,5,0,1,0
656,0.03846153846153849,Handbag,0.2,Mississippi,S,Purple,Fall,0.2400000000000002,Yes,Free Shipping,Yes,Yes,0.36734693877551017,Venmo,Monthly,0,1,0,0,0,7,23,2,17,0,1,5,2,1,4
657,0.46153846153846156,Jeans,0.03750000000000003,Pennsylvania,M,Beige,Summer,0.56,Yes,Standard,Yes,Yes,0.10204081632653061,PayPal,Quarterly,0,0,1,0,0,11,37,1,0,2,1,4,4,1,5
658,0.576923076923077,Jacket,0.75,Arizona,M,White,Winter,0.72,Yes,Free Shipping,Yes,Yes,0.10204081632653061,PayPal,Quarterly,0,0,0,0,1,10,2,1,23,3,1,4,2,1,5
659,0.8461538461538461,Backpack,0.21250000000000002,Louisiana,S,White,Fall,0.9600000000000002,Yes,Store Pickup,Yes,Yes,0.38775510204081626,Venmo,Weekly,0,1,0,0,0,0,17,2,23,0,1,5,5,1,6
660,0.8461538461538461,Shorts,0.4,Virginia,S,Gold,Spring,0.44000000000000017,Yes,2-Day Shipping,Yes,Yes,0.14285714285714285,Cash,Weekly,0,0,1,0,0,18,45,2,6,1,1,1,0,1,6
661,0.6153846153846154,Coat,0.7375,Montana,M,Olive,Fall,1.0,Yes,2-Day Shipping,Yes,Yes,0.7755102040816325,Credit Card,Quarterly,0,0,0,0,1,4,25,1,13,0,1,2,0,1,5
662,0.7500000000000001,Shirt,0.6000000000000001,Iowa,XL,Green,Fall,0.6399999999999999,Yes,Store Pickup,Yes,Yes,0.7755102040816325,Credit Card,Quarterly,0,0,1,0,0,16,14,3,8,0,1,2,5,1,5
663,0.11538461538461542,Gloves,0.9750000000000001,Illinois,L,Magenta,Fall,0.11999999999999988,Yes,Express,Yes,Yes,0.7755102040816325,Venmo,Bi-Weekly,0,1,0,0,0,6,12,0,11,0,1,5,1,1,1
664,0.7884615384615384,Dress,0.7875000000000001,Alaska,M,Charcoal,Fall,0.8800000000000001,Yes,Express,Yes,Yes,0.44897959183673464,Credit Card,Monthly,0,0,1,0,0,5,1,1,4,0,1,2,1,1,4
665,0.8653846153846155,Pants,0.7875000000000001,Colorado,M,Indigo,Winter,0.7600000000000002,Yes,Express,Yes,Yes,0.8163265306122448,PayPal,Bi-Weekly,0,0,1,0,0,13,5,1,9,3,1,4,1,1,1
666,0.4423076923076924,Pants,0.4375,New Mexico,M,Peach,Spring,0.9600000000000002,Yes,2-Day Shipping,Yes,Yes,1.0,Credit Card,Annually,0,0,1,0,0,13,30,1,15,1,1,2,0,1,0
667,0.326923076923077,Hoodie,0.07500000000000001,Colorado,L,Turquoise,Winter,0.2400000000000002,Yes,Free Shipping,Yes,Yes,0.5918367346938774,Debit Card,Quarterly,0,0,1,0,0,9,5,0,21,3,1,3,2,1,5
668,0.3076923076923077,Sunglasses,0.7000000000000001,Arizona,S,Blue,Winter,0.040000000000000036,Yes,Standard,Yes,Yes,0.6326530612244897,Bank Transfer,Quarterly,0,1,0,0,0,22,2,2,2,3,1,0,4,1,5
669,0.5961538461538463,T-shirt,0.8125,Hawaii,S,Turquoise,Fall,0.15999999999999992,Yes,Express,Yes,Yes,0.693877551020408,Bank Transfer,Monthly,0,0,1,0,0,24,10,2,21,0,1,0,1,1,4
670,0.48076923076923084,Jacket,0.8625,Illinois,M,Gray,Spring,0.32000000000000006,Yes,Free Shipping,Yes,Yes,0.8979591836734693,Venmo,Bi-Weekly,0,0,0,0,1,10,12,1,7,1,1,5,2,1,1
671,0.8653846153846155,Sweater,0.26250000000000007,Louisiana,XL,Purple,Spring,0.9199999999999999,Yes,Next Day Air,Yes,Yes,0.7346938775510203,Cash,Bi-Weekly,0,0,1,0,0,23,17,3,17,1,1,1,3,1,1
672,0.3846153846153847,Jacket,0.125,Iowa,L,Black,Winter,0.8800000000000001,Yes,Express,Yes,Yes,0.8979591836734693,Cash,Weekly,0,0,0,0,1,10,14,0,1,3,1,1,1,1,6
673,0.7884615384615384,Socks,0.4125000000000001,Washington,M,Peach,Winter,0.32000000000000006,Yes,2-Day Shipping,Yes,Yes,0.5714285714285714,Cash,Quarterly,0,0,1,0,0,21,46,1,15,3,1,1,0,1,5
674,0.326923076923077,Shirt,0.5750000000000001,Oklahoma,M,Indigo,Spring,0.6800000000000002,Yes,Free Shipping,Yes,Yes,0.5306122448979591,Venmo,Bi-Weekly,0,0,1,0,0,16,35,1,9,1,1,5,2,1,1
675,0.576923076923077,Jewelry,0.16250000000000003,Washington,XL,Beige,Winter,0.8800000000000001,Yes,Store Pickup,Yes,Yes,0.7142857142857142,Bank Transfer,Annually,0,1,0,0,0,12,46,3,0,3,1,0,5,1,0
676,0.8846153846153847,Sunglasses,0.825,Arkansas,M,Yellow,Spring,0.040000000000000036,Yes,2-Day Shipping,Yes,Yes,0.16326530612244897,Cash,Annually,0,1,0,0,0,22,3,1,24,1,1,1,0,1,0
677,0.1923076923076924,Pants,0.5,Connecticut,M,Peach,Winter,0.15999999999999992,Yes,2-Day Shipping,Yes,Yes,0.7551020408163265,Venmo,Bi-Weekly,0,0,1,0,0,13,6,1,15,3,1,5,0,1,1
678,0.8076923076923078,Socks,0.525,Washington,S,Turquoise,Summer,0.08000000000000007,Yes,Express,Yes,Yes,0.8163265306122448,PayPal,Annually,0,0,1,0,0,21,46,2,21,2,1,4,1,1,0
679,0.17307692307692313,Blouse,0.675,Maine,M,Teal,Fall,0.32000000000000006,Yes,Store Pickup,Yes,Yes,0.4897959183673469,Debit Card,Every 3 Months,0,0,1,0,0,2,18,1,20,0,1,3,5,1,2
680,0.730769230769231,Sandals,0.9375,Michigan,M,Turquoise,Fall,0.3600000000000001,Yes,Express,Yes,Yes,0.7346938775510203,Venmo,Fortnightly,0,0,0,1,0,14,21,1,21,0,1,5,1,1,3
681,0.7692307692307693,Sneakers,0.0625,Tennessee,M,Magenta,Spring,0.6800000000000002,Yes,Express,Yes,Yes,0.04081632653061225,PayPal,Annually,0,0,0,1,0,20,41,1,11,1,1,4,1,1,0
682,0.23076923076923084,Shirt,0.48750000000000004,Louisiana,XL,Purple,Winter,0.52,Yes,2-Day Shipping,Yes,Yes,0.4693877551020408,Credit Card,Every 3 Months,0,0,1,0,0,16,17,3,17,3,1,2,0,1,2
683,0.0961538461538462,Jacket,0.11250000000000004,Missouri,M,Brown,Summer,0.6000000000000001,Yes,Standard,Yes,Yes,0.9795918367346937,Credit Card,Bi-Weekly,0,0,0,0,1,10,24,1,3,2,1,2,4,1,1
684,0.28846153846153855,Sandals,0.2,Michigan,S,Violet,Winter,0.08000000000000007,Yes,Free Shipping,Yes,Yes,0.04081632653061225,Bank Transfer,Monthly,0,0,0,1,0,14,21,2,22,3,1,0,2,1,4
685,0.8653846153846155,Hat,0.7750000000000001,Alabama,M,Yellow,Summer,0.8800000000000001,Yes,Express,Yes,Yes,0.836734693877551,Debit Card,Monthly,0,1,0,0,0,8,0,1,24,2,1,3,1,1,4
686,1.0,Blouse,0.6375000000000001,Massachusetts,XL,Magenta,Winter,0.40000000000000013,Yes,Standard,Yes,Yes,0.6326530612244897,Cash,Fortnightly,0,0,1,0,0,2,20,3,11,3,1,1,4,1,3
687,1.0,Sweater,0.1875,Indiana,L,Beige,Fall,0.20000000000000018,Yes,2-Day Shipping,Yes,Yes,0.6530612244897959,Venmo,Fortnightly,0,0,1,0,0,23,13,0,0,0,1,5,0,1,3
688,0.019230769230769273,Gloves,0.22500000000000003,West Virginia,XL,Turquoise,Winter,0.32000000000000006,Yes,Free Shipping,Yes,Yes,0.9183673469387754,Bank Transfer,Quarterly,0,1,0,0,0,6,47,3,21,3,1,0,2,1,5
689,0.13461538461538464,Scarf,0.48750000000000004,Michigan,S,Peach,Summer,0.8800000000000001,Yes,Store Pickup,Yes,Yes,0.8775510204081631,Venmo,Monthly,0,1,0,0,0,15,21,2,15,2,1,5,5,1,4
690,0.019230769230769273,Hoodie,0.8875,Pennsylvania,M,Orange,Summer,0.8800000000000001,Yes,Express,Yes,Yes,0.693877551020408,Credit Card,Every 3 Months,0,0,1,0,0,9,37,1,14,2,1,2,1,1,2
691,0.13461538461538464,Shorts,0.6000000000000001,Alaska,XL,Red,Spring,0.9199999999999999,Yes,Standard,Yes,Yes,0.8979591836734693,Bank Transfer,Weekly,0,0,1,0,0,18,1,3,18,1,1,0,4,1,6
692,0.8076923076923078,Backpack,0.012500000000000011,Massachusetts,L,Silver,Summer,0.15999999999999992,Yes,Standard,Yes,Yes,0.7346938775510203,PayPal,Bi-Weekly,0,1,0,0,0,0,20,0,19,2,1,4,4,1,1
693,0.326923076923077,Sunglasses,0.9375,North Dakota,M,Cyan,Spring,0.6000000000000001,Yes,2-Day Shipping,Yes,Yes,0.7959183673469387,Debit Card,Every 3 Months,0,1,0,0,0,22,33,1,5,1,1,3,0,1,2
694,0.5384615384615385,Shorts,0.4,Vermont,L,Turquoise,Spring,0.2400000000000002,Yes,Free Shipping,Yes,Yes,0.5918367346938774,Cash,Every 3 Months,0,0,1,0,0,18,44,0,21,1,1,1,2,1,2
695,0.4423076923076924,Dress,0.012500000000000011,Kentucky,S,Charcoal,Fall,0.40000000000000013,Yes,2-Day Shipping,Yes,Yes,0.7551020408163265,Venmo,Every 3 Months,0,0,1,0,0,5,16,2,4,0,1,5,0,1,2
696,0.23076923076923084,Shorts,0.5875,Nevada,XL,Peach,Summer,0.4800000000000002,Yes,Next Day Air,Yes,Yes,0.28571428571428564,Debit Card,Every 3 Months,0,0,1,0,0,18,27,3,15,2,1,3,3,1,2
697,0.5000000000000001,Belt,0.275,Utah,L,Green,Fall,0.11999999999999988,Yes,Standard,Yes,Yes,0.9795918367346937,Cash,Monthly,0,1,0,0,0,1,43,0,8,0,1,1,4,1,4
698,0.826923076923077,Scarf,0.5375000000000001,North Dakota,XL,Brown,Summer,0.8399999999999999,Yes,Free Shipping,Yes,Yes,0.7959183673469387,Debit Card,Quarterly,0,1,0,0,0,15,33,3,3,2,1,3,2,1,5
699,0.7115384615384616,Boots,0.26250000000000007,Iowa,M,Yellow,Winter,0.52,Yes,Standard,Yes,Yes,0.7959183673469387,Debit Card,Weekly,0,0,0,1,0,3,14,1,24,3,1,3,4,1,6
700,0.6153846153846154,Handbag,0.32500000000000007,Connecticut,M,Charcoal,Fall,0.040000000000000036,Yes,2-Day Shipping,Yes,Yes,0.08163265306122448,PayPal,Weekly,0,1,0,0,0,7,6,1,4,0,1,4,0,1,6
701,0.7500000000000001,Pants,0.7375,Wisconsin,L,Olive,Winter,0.6399999999999999,Yes,Standard,Yes,Yes,0.08163265306122448,PayPal,Monthly,0,0,1,0,0,13,48,0,13,3,1,4,4,1,4
702,0.6346153846153847,Boots,0.875,Idaho,L,Red,Fall,0.32000000000000006,Yes,Next Day Air,Yes,Yes,0.08163265306122448,Debit Card,Every 3 Months,0,0,0,1,0,3,11,0,18,0,1,3,3,1,2
703,0.0,Shirt,0.6375000000000001,Montana,M,White,Winter,0.3600000000000001,Yes,Store Pickup,Yes,Yes,0.0,Cash,Weekly,0,0,1,0,0,16,25,1,23,3,1,1,5,1,6
704,0.8653846153846155,Dress,0.8375000000000001,Connecticut,L,Pink,Summer,0.20000000000000018,Yes,Standard,Yes,Yes,0.4081632653061224,Venmo,Weekly,0,0,1,0,0,5,6,0,16,2,1,5,4,1,6
705,0.3076923076923077,Hoodie,0.5750000000000001,Idaho,S,Black,Spring,0.28000000000000025,Yes,Express,Yes,Yes,0.346938775510204,PayPal,Annually,0,0,1,0,0,9,11,2,1,1,1,4,1,1,0
706,0.13461538461538464,Pants,0.875,Arkansas,XL,Indigo,Summer,0.8,Yes,Free Shipping,Yes,Yes,0.9795918367346937,Cash,Quarterly,0,0,1,0,0,13,3,3,9,2,1,1,2,1,5
707,0.5384615384615385,Jeans,0.3375,Iowa,L,Turquoise,Summer,0.9199999999999999,Yes,Express,Yes,Yes,0.5306122448979591,Debit Card,Weekly,0,0,1,0,0,11,14,0,21,2,1,3,1,1,6
708,0.7884615384615384,Shirt,0.22500000000000003,Louisiana,L,Purple,Spring,0.4800000000000002,Yes,Next Day Air,Yes,Yes,0.4081632653061224,Venmo,Annually,0,0,1,0,0,16,17,0,17,1,1,5,3,1,0
709,0.3653846153846154,Backpack,0.375,Kentucky,L,Beige,Summer,0.3600000000000001,Yes,Store Pickup,Yes,Yes,0.36734693877551017,Cash,Fortnightly,0,1,0,0,0,0,16,0,0,2,1,1,5,1,3
710,0.5961538461538463,Jacket,0.7375,Massachusetts,L,Charcoal,Summer,0.8399999999999999,Yes,Standard,Yes,Yes,0.44897959183673464,Debit Card,Monthly,0,0,0,0,1,10,20,0,4,2,1,3,4,1,4
711,0.07692307692307698,Scarf,0.8875,Virginia,L,Turquoise,Spring,0.6399999999999999,Yes,Standard,Yes,Yes,0.510204081632653,PayPal,Fortnightly,0,1,0,0,0,15,45,0,21,1,1,4,4,1,3
712,0.8846153846153847,Boots,0.5,New Hampshire,M,Maroon,Spring,0.40000000000000013,Yes,2-Day Shipping,Yes,Yes,0.24489795918367344,Bank Transfer,Bi-Weekly,0,0,0,1,0,3,28,1,12,1,1,0,0,1,1
713,0.46153846153846156,Blouse,0.7625,New Hampshire,XL,Black,Summer,0.52,Yes,Next Day Air,Yes,Yes,0.7142857142857142,Bank Transfer,Quarterly,0,0,1,0,0,2,28,3,1,2,1,0,3,1,5
714,0.3653846153846154,Hoodie,0.875,Oregon,M,Lavender,Summer,0.040000000000000036,Yes,Express,Yes,Yes,0.7755102040816325,Bank Transfer,Bi-Weekly,0,0,1,0,0,9,36,1,10,2,1,0,1,1,1
715,0.15384615384615385,Jacket,0.625,South Dakota,M,Magenta,Fall,0.7600000000000002,Yes,Store Pickup,Yes,Yes,0.7959183673469387,Debit Card,Fortnightly,0,0,0,0,1,10,40,1,11,0,1,3,5,1,3
716,0.28846153846153855,Jeans,0.5375000000000001,Delaware,L,Green,Spring,0.040000000000000036,Yes,Express,Yes,Yes,0.7346938775510203,Debit Card,Quarterly,0,0,1,0,0,11,7,0,8,1,1,3,1,1,5
717,0.23076923076923084,Jewelry,0.11250000000000004,Missouri,M,Olive,Spring,0.44000000000000017,Yes,Express,Yes,Yes,0.16326530612244897,Venmo,Bi-Weekly,0,1,0,0,0,12,24,1,13,1,1,5,1,1,1
718,0.05769230769230771,Socks,0.875,Alaska,L,Green,Spring,0.6800000000000002,Yes,Express,Yes,Yes,0.12244897959183673,Venmo,Every 3 Months,0,0,1,0,0,21,1,0,8,1,1,5,1,1,2
719,0.07692307692307698,Shirt,0.025000000000000022,Florida,M,Peach,Summer,0.8399999999999999,Yes,Standard,Yes,Yes,0.4897959183673469,Bank Transfer,Annually,0,0,1,0,0,16,8,1,15,2,1,0,4,1,0
720,0.8653846153846155,Shorts,0.025000000000000022,Mississippi,L,Turquoise,Summer,0.32000000000000006,Yes,Next Day Air,Yes,Yes,0.836734693877551,Venmo,Bi-Weekly,0,0,1,0,0,18,23,0,21,2,1,5,3,1,1
721,0.28846153846153855,Jewelry,0.525,New Mexico,L,Orange,Fall,0.3600000000000001,Yes,Free Shipping,Yes,Yes,0.36734693877551017,Debit Card,Weekly,0,1,0,0,0,12,30,0,14,0,1,3,2,1,6
722,0.48076923076923084,Blouse,0.4625,California,L,Silver,Summer,0.7600000000000002,Yes,Next Day Air,Yes,Yes,0.8163265306122448,Debit Card,Every 3 Months,0,0,1,0,0,2,4,0,19,2,1,3,3,1,2
723,0.17307692307692313,Sweater,0.15000000000000002,Wyoming,S,Blue,Summer,0.72,Yes,Store Pickup,Yes,Yes,1.0,Cash,Bi-Weekly,0,0,1,0,0,23,49,2,2,2,1,1,5,1,1
724,0.326923076923077,Jewelry,0.4125000000000001,Missouri,L,Cyan,Fall,0.40000000000000013,Yes,Express,Yes,Yes,0.8571428571428571,PayPal,Monthly,0,1,0,0,0,12,24,0,5,0,1,4,1,1,4
725,0.3653846153846154,T-shirt,0.7375,New Hampshire,XL,Green,Fall,0.8800000000000001,Yes,Store Pickup,Yes,Yes,0.7142857142857142,Venmo,Every 3 Months,0,0,1,0,0,24,28,3,8,0,1,5,5,1,2
726,0.826923076923077,Hat,0.5125000000000001,Texas,L,Silver,Winter,0.2400000000000002,Yes,Standard,Yes,Yes,0.6530612244897959,Debit Card,Fortnightly,0,1,0,0,0,8,42,0,19,3,1,3,4,1,3
727,0.2692307692307693,Shorts,0.7250000000000001,North Dakota,L,Yellow,Summer,0.44000000000000017,Yes,Next Day Air,Yes,Yes,0.38775510204081626,Bank Transfer,Every 3 Months,0,0,1,0,0,18,33,0,24,2,1,0,3,1,2
728,0.8461538461538461,Sweater,0.9625000000000001,Arkansas,S,Gray,Winter,0.9199999999999999,Yes,Next Day Air,Yes,Yes,0.7346938775510203,Venmo,Every 3 Months,0,0,1,0,0,23,3,2,7,3,1,5,3,1,2
729,0.21153846153846156,Jeans,0.7250000000000001,Nebraska,M,Pink,Winter,0.4800000000000002,Yes,Next Day Air,Yes,Yes,0.22448979591836735,PayPal,Every 3 Months,0,0,1,0,0,11,26,1,16,3,1,4,3,1,2
730,0.4423076923076924,Sunglasses,0.45000000000000007,Minnesota,L,Beige,Summer,0.28000000000000025,Yes,Express,Yes,Yes,0.9183673469387754,PayPal,Every 3 Months,0,1,0,0,0,22,22,0,0,2,1,4,1,1,2
731,0.576923076923077,Boots,0.0625,Massachusetts,M,Indigo,Summer,0.56,Yes,Standard,Yes,Yes,0.5510204081632653,Venmo,Fortnightly,0,0,0,1,0,3,20,1,9,2,1,5,4,1,3
732,0.48076923076923084,Coat,0.10000000000000003,Arkansas,M,Red,Spring,0.40000000000000013,Yes,Free Shipping,Yes,Yes,0.5918367346938774,PayPal,Fortnightly,0,0,0,0,1,4,3,1,18,1,1,4,2,1,3
733,0.3076923076923077,Shirt,0.4625,New Hampshire,L,Blue,Spring,0.11999999999999988,Yes,Express,Yes,Yes,0.5510204081632653,Cash,Bi-Weekly,0,0,1,0,0,16,28,0,2,1,1,1,1,1,1
734,0.5192307692307693,Dress,0.2,Rhode Island,L,Cyan,Fall,0.08000000000000007,Yes,2-Day Shipping,Yes,Yes,0.38775510204081626,Debit Card,Bi-Weekly,0,0,1,0,0,5,38,0,5,0,1,3,0,1,1
735,0.9038461538461539,Shirt,0.6125,New Jersey,S,Violet,Winter,0.2400000000000002,Yes,Express,Yes,Yes,0.7755102040816325,Bank Transfer,Every 3 Months,0,0,1,0,0,16,29,2,22,3,1,0,1,1,2
736,0.826923076923077,Sunglasses,0.3500000000000001,Montana,M,Orange,Fall,0.44000000000000017,Yes,2-Day Shipping,Yes,Yes,0.9591836734693877,Cash,Bi-Weekly,0,1,0,0,0,22,25,1,14,0,1,1,0,1,1
737,0.0,Dress,0.4750000000000001,Colorado,L,Maroon,Spring,0.15999999999999992,Yes,2-Day Shipping,Yes,Yes,0.6326530612244897,Credit Card,Every 3 Months,0,0,1,0,0,5,5,0,12,1,1,2,0,1,2
738,0.5576923076923077,Sunglasses,0.050000000000000044,Nebraska,M,Teal,Spring,0.44000000000000017,Yes,Store Pickup,Yes,Yes,0.5510204081632653,PayPal,Annually,0,1,0,0,0,22,26,1,20,1,1,4,5,1,0
739,0.730769230769231,Sunglasses,0.1375,Minnesota,L,Orange,Winter,0.40000000000000013,Yes,2-Day Shipping,Yes,Yes,0.5306122448979591,Venmo,Quarterly,0,1,0,0,0,22,22,0,14,3,1,5,0,1,5
740,0.8846153846153847,Shorts,0.11250000000000004,Minnesota,S,Purple,Summer,0.40000000000000013,Yes,Free Shipping,Yes,Yes,0.510204081632653,Venmo,Bi-Weekly,0,0,1,0,0,18,22,2,17,2,1,5,2,1,1
741,0.15384615384615385,Jeans,0.6125,South Dakota,M,Orange,Summer,0.11999999999999988,Yes,Next Day Air,Yes,Yes,0.4285714285714285,Credit Card,Fortnightly,0,0,1,0,0,11,40,1,14,2,1,2,3,1,3
742,0.07692307692307698,T-shirt,0.7375,West Virginia,XL,Yellow,Summer,0.8800000000000001,Yes,Free Shipping,Yes,Yes,0.44897959183673464,Bank Transfer,Every 3 Months,0,0,1,0,0,24,47,3,24,2,1,0,2,1,2
743,0.8846153846153847,Pants,0.23750000000000004,Nevada,M,Charcoal,Summer,0.2400000000000002,Yes,Express,Yes,Yes,0.4081632653061224,Debit Card,Quarterly,0,0,1,0,0,13,27,1,4,2,1,3,1,1,5
744,0.05769230769230771,Sunglasses,0.8,North Carolina,L,Gray,Fall,0.9600000000000002,Yes,Free Shipping,Yes,Yes,0.7142857142857142,Cash,Weekly,0,1,0,0,0,22,32,0,7,0,1,1,2,1,6
745,0.9423076923076924,Boots,0.5750000000000001,Illinois,S,Charcoal,Spring,0.6399999999999999,Yes,Next Day Air,Yes,Yes,0.836734693877551,Debit Card,Bi-Weekly,0,0,0,1,0,3,12,2,4,1,1,3,3,1,1
746,0.5384615384615385,T-shirt,0.9000000000000001,Michigan,L,Orange,Fall,0.8800000000000001,Yes,Standard,Yes,Yes,0.061224489795918366,Venmo,Monthly,0,0,1,0,0,24,21,0,14,0,1,5,4,1,4
747,0.42307692307692313,Sandals,0.3125,Michigan,M,Red,Winter,0.0,Yes,Free Shipping,Yes,Yes,0.9387755102040816,Credit Card,Annually,0,0,0,1,0,14,21,1,18,3,1,2,2,1,0
748,0.6346153846153847,Shorts,0.675,Oklahoma,L,Gold,Spring,0.7600000000000002,Yes,Next Day Air,Yes,Yes,0.24489795918367344,Bank Transfer,Weekly,0,0,1,0,0,18,35,0,6,1,1,0,3,1,6
